Content ID,Reaction Type,Datetime,User ID,Content Type,Category,Sentiment,Score
1cd59d79-a2ca-4a99-92aa-2775117c4589,worried,04-12-2020 09:18,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,negative,12
1cd59d79-a2ca-4a99-92aa-2775117c4589,disgust,23-07-2020 06:53,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,negative,0
1cd59d79-a2ca-4a99-92aa-2775117c4589,love,26-01-2021 13:50,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,positive,65
1cd59d79-a2ca-4a99-92aa-2775117c4589,dislike,02-03-2021 19:16,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,negative,10
1cd59d79-a2ca-4a99-92aa-2775117c4589,scared,31-03-2021 20:11,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,negative,15
1cd59d79-a2ca-4a99-92aa-2775117c4589,super love,19-10-2020 01:05,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,positive,75
1cd59d79-a2ca-4a99-92aa-2775117c4589,hate,23-09-2020 16:33,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,negative,5
1cd59d79-a2ca-4a99-92aa-2775117c4589,adore,17-04-2021 01:15,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,positive,72
1cd59d79-a2ca-4a99-92aa-2775117c4589,interested,29-08-2020 20:20,b870b764-7447-4990-a8d4-024d33e0e67d,audio,science,positive,30
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,want,09-01-2021 00:56,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,70
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,03-07-2020 20:11,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,75
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,adore,11-03-2021 05:41,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,72
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,indifferent,28-03-2021 02:00,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,neutral,20
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,adore,02-11-2020 23:10,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,72
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,interested,21-09-2020 08:11,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,30
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,intrigued,27-02-2021 22:43,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,45
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,like,26-01-2021 10:45,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,50
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,dislike,20-10-2020 03:39,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,negative,10
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,worried,28-02-2021 11:55,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,negative,12
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,18-11-2020 01:26,132b1407-16fa-48f8-8112-3e426974bbb7,photo,dogs,positive,75
f6fed2d9-0e25-48b8-bb76-f7cb0667553a,worried,13-04-2021 23:40,bf721d00-4fa1-44b1-834f-4730cd51aefa,audio,soccer,negative,12
f6fed2d9-0e25-48b8-bb76-f7cb0667553a,intrigued,11-02-2021 18:04,bf721d00-4fa1-44b1-834f-4730cd51aefa,audio,soccer,positive,45
12c49449-a896-48cb-a33b-47e8952f23a7,adore,04-01-2021 05:33,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,positive,72
12c49449-a896-48cb-a33b-47e8952f23a7,indifferent,23-01-2021 13:46,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,neutral,20
12c49449-a896-48cb-a33b-47e8952f23a7,want,09-04-2021 01:25,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,positive,70
12c49449-a896-48cb-a33b-47e8952f23a7,disgust,12-01-2021 10:00,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,negative,0
12c49449-a896-48cb-a33b-47e8952f23a7,interested,07-05-2021 03:26,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,positive,30
12c49449-a896-48cb-a33b-47e8952f23a7,interested,03-04-2021 18:34,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,positive,30
12c49449-a896-48cb-a33b-47e8952f23a7,like,02-04-2021 01:12,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,positive,50
12c49449-a896-48cb-a33b-47e8952f23a7,cherish,05-01-2021 00:56,f8926cfa-7036-4929-b5db-925c26daea1a,audio,fitness,positive,70
e949f4c9-81b0-44dd-8a69-0c233134bccd,disgust,17-08-2020 01:53,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,negative,0
e949f4c9-81b0-44dd-8a69-0c233134bccd,want,06-07-2020 00:05,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,70
e949f4c9-81b0-44dd-8a69-0c233134bccd,interested,24-02-2021 00:49,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,30
e949f4c9-81b0-44dd-8a69-0c233134bccd,dislike,05-06-2021 07:46,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,negative,10
e949f4c9-81b0-44dd-8a69-0c233134bccd,disgust,03-01-2021 00:49,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,negative,0
e949f4c9-81b0-44dd-8a69-0c233134bccd,heart,07-02-2021 11:10,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,60
e949f4c9-81b0-44dd-8a69-0c233134bccd,want,26-01-2021 10:31,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,70
e949f4c9-81b0-44dd-8a69-0c233134bccd,intrigued,22-01-2021 07:09,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,45
e949f4c9-81b0-44dd-8a69-0c233134bccd,love,28-01-2021 15:25,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,65
e949f4c9-81b0-44dd-8a69-0c233134bccd,indifferent,27-01-2021 21:25,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,neutral,20
e949f4c9-81b0-44dd-8a69-0c233134bccd,adore,31-05-2021 04:45,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,72
e949f4c9-81b0-44dd-8a69-0c233134bccd,scared,26-01-2021 12:10,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,negative,15
e949f4c9-81b0-44dd-8a69-0c233134bccd,scared,21-02-2021 21:45,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,negative,15
e949f4c9-81b0-44dd-8a69-0c233134bccd,hate,24-08-2020 13:17,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,negative,5
e949f4c9-81b0-44dd-8a69-0c233134bccd,cherish,12-01-2021 10:17,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,70
e949f4c9-81b0-44dd-8a69-0c233134bccd,want,21-06-2020 20:48,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,70
e949f4c9-81b0-44dd-8a69-0c233134bccd,dislike,07-09-2020 13:19,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,negative,10
e949f4c9-81b0-44dd-8a69-0c233134bccd,like,06-07-2020 22:56,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,50
e949f4c9-81b0-44dd-8a69-0c233134bccd,love,01-03-2021 23:40,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,audio,culture,positive,65
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,05-12-2020 08:17,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,5
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,scared,11-05-2021 04:30,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,15
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,intrigued,08-06-2021 17:46,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,45
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,like,19-07-2020 03:20,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,50
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,dislike,23-08-2020 22:49,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,10
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,indifferent,07-06-2021 16:28,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,neutral,20
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,peeking,06-11-2020 16:38,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,neutral,35
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,17-12-2020 16:31,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,70
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,super love,03-12-2020 06:23,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,75
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,worried,05-03-2021 02:57,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,12
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,intrigued,12-02-2021 23:49,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,45
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,like,13-04-2021 02:31,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,50
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,indifferent,08-12-2020 08:49,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,neutral,20
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,scared,13-05-2021 17:36,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,15
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,adore,22-09-2020 12:09,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,72
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,cherish,03-11-2020 13:58,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,70
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,interested,25-05-2021 03:59,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,30
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,cherish,05-03-2021 14:45,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,70
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,21-11-2020 04:41,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,5
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,adore,18-12-2020 06:42,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,72
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,03-02-2021 05:41,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,5
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,cherish,09-09-2020 12:37,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,70
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,indifferent,08-08-2020 03:34,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,neutral,20
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,interested,20-02-2021 01:25,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,30
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,13-04-2021 18:11,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,70
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,dislike,08-11-2020 08:25,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,10
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,17-12-2020 01:45,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,70
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,intrigued,17-09-2020 15:43,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,45
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,peeking,19-11-2020 04:50,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,neutral,35
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,heart,23-01-2021 22:12,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,60
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,06-01-2021 03:11,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,70
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,peeking,07-02-2021 12:52,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,neutral,35
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,05-05-2021 21:35,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,negative,5
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,heart,03-12-2020 07:42,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,photo,travel,positive,60
1735c0ee-4834-4428-8e6c-014e8fd44bc5,cherish,24-11-2020 20:59,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,70
1735c0ee-4834-4428-8e6c-014e8fd44bc5,love,14-06-2021 18:06,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,65
1735c0ee-4834-4428-8e6c-014e8fd44bc5,disgust,23-12-2020 03:14,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,0
1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,30-07-2020 20:04,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,70
1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,05-01-2021 22:34,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,10
1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,02-10-2020 15:57,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,70
1735c0ee-4834-4428-8e6c-014e8fd44bc5,intrigued,25-02-2021 11:00,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,45
1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,26-04-2021 16:17,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,neutral,35
1735c0ee-4834-4428-8e6c-014e8fd44bc5,adore,29-10-2020 11:30,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,72
1735c0ee-4834-4428-8e6c-014e8fd44bc5,indifferent,07-07-2020 16:05,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,neutral,20
1735c0ee-4834-4428-8e6c-014e8fd44bc5,interested,11-01-2021 10:40,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,30
1735c0ee-4834-4428-8e6c-014e8fd44bc5,scared,11-09-2020 08:22,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,15
1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,31-10-2020 15:42,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,neutral,35
1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,05-10-2020 07:33,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,neutral,35
1735c0ee-4834-4428-8e6c-014e8fd44bc5,scared,03-06-2021 05:20,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,15
1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,01-04-2021 03:02,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,neutral,35
1735c0ee-4834-4428-8e6c-014e8fd44bc5,disgust,30-06-2020 15:31,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,0
1735c0ee-4834-4428-8e6c-014e8fd44bc5,hate,13-02-2021 20:19,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,5
1735c0ee-4834-4428-8e6c-014e8fd44bc5,heart,19-05-2021 03:44,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,60
1735c0ee-4834-4428-8e6c-014e8fd44bc5,cherish,08-04-2021 04:00,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,70
1735c0ee-4834-4428-8e6c-014e8fd44bc5,interested,13-09-2020 06:03,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,30
1735c0ee-4834-4428-8e6c-014e8fd44bc5,scared,17-01-2021 21:04,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,15
1735c0ee-4834-4428-8e6c-014e8fd44bc5,like,26-02-2021 05:07,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,50
1735c0ee-4834-4428-8e6c-014e8fd44bc5,like,28-01-2021 06:06,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,50
1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,10-02-2021 15:24,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,10
1735c0ee-4834-4428-8e6c-014e8fd44bc5,worried,24-03-2021 22:41,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,12
1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,27-06-2020 00:13,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,70
1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,08-07-2020 21:44,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,70
1735c0ee-4834-4428-8e6c-014e8fd44bc5,cherish,06-02-2021 17:10,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,70
1735c0ee-4834-4428-8e6c-014e8fd44bc5,heart,25-03-2021 18:31,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,60
1735c0ee-4834-4428-8e6c-014e8fd44bc5,heart,05-05-2021 14:04,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,positive,60
1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,04-10-2020 01:13,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,10
1735c0ee-4834-4428-8e6c-014e8fd44bc5,disgust,12-08-2020 10:44,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,0
1735c0ee-4834-4428-8e6c-014e8fd44bc5,hate,08-03-2021 12:43,330ded4b-db65-485a-80a4-6b3bffd33067,video,technology,negative,5
fdca8d15-966b-4825-8133-1fafc5c1f9fc,like,03-12-2020 13:36,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,50
fdca8d15-966b-4825-8133-1fafc5c1f9fc,scared,29-06-2020 01:57,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,15
fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,08-09-2020 19:05,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,60
fdca8d15-966b-4825-8133-1fafc5c1f9fc,cherish,14-03-2021 00:23,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,70
fdca8d15-966b-4825-8133-1fafc5c1f9fc,dislike,03-03-2021 03:22,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,10
fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,01-04-2021 02:08,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,60
fdca8d15-966b-4825-8133-1fafc5c1f9fc,cherish,19-02-2021 13:09,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,70
fdca8d15-966b-4825-8133-1fafc5c1f9fc,worried,30-11-2020 22:17,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,12
fdca8d15-966b-4825-8133-1fafc5c1f9fc,adore,28-11-2020 09:05,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,72
fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,07-11-2020 05:39,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,75
fdca8d15-966b-4825-8133-1fafc5c1f9fc,peeking,09-12-2020 14:12,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,neutral,35
fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,10-03-2021 23:12,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,60
fdca8d15-966b-4825-8133-1fafc5c1f9fc,hate,15-03-2021 10:48,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,5
fdca8d15-966b-4825-8133-1fafc5c1f9fc,adore,30-11-2020 02:31,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,72
fdca8d15-966b-4825-8133-1fafc5c1f9fc,want,16-05-2021 05:14,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,70
fdca8d15-966b-4825-8133-1fafc5c1f9fc,scared,05-10-2020 17:50,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,15
fdca8d15-966b-4825-8133-1fafc5c1f9fc,interested,11-01-2021 09:31,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,30
fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,15-04-2021 18:42,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,60
fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,02-12-2020 17:28,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,75
fdca8d15-966b-4825-8133-1fafc5c1f9fc,like,16-10-2020 15:37,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,50
fdca8d15-966b-4825-8133-1fafc5c1f9fc,scared,19-11-2020 23:27,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,15
fdca8d15-966b-4825-8133-1fafc5c1f9fc,hate,27-11-2020 18:44,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,5
fdca8d15-966b-4825-8133-1fafc5c1f9fc,adore,27-08-2020 03:26,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,72
fdca8d15-966b-4825-8133-1fafc5c1f9fc,disgust,01-07-2020 08:20,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,negative,0
fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,24-06-2020 23:19,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,75
fdca8d15-966b-4825-8133-1fafc5c1f9fc,intrigued,26-06-2020 22:03,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,positive,45
fdca8d15-966b-4825-8133-1fafc5c1f9fc,indifferent,26-06-2020 12:26,0f21b6d6-7be6-484c-9698-d851ad7d43c5,video,dogs,neutral,20
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,cherish,04-12-2020 23:58,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,positive,70
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,hate,02-12-2020 20:40,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,negative,5
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,worried,22-11-2020 14:14,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,negative,12
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,peeking,19-04-2021 18:43,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,neutral,35
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,love,07-02-2021 08:29,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,positive,65
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,cherish,20-09-2020 20:28,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,positive,70
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,worried,09-03-2021 05:00,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,negative,12
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,interested,11-09-2020 14:21,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,positive,30
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,peeking,23-01-2021 08:17,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,neutral,35
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,hate,17-11-2020 09:11,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,negative,5
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,want,06-12-2020 10:04,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,positive,70
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,peeking,31-08-2020 06:58,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,neutral,35
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,dislike,15-01-2021 07:22,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,GIF,veganism,negative,10
116451da-4b67-4bcb-b43b-b19a914e0d36,hate,02-12-2020 04:28,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,negative,5
116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,25-04-2021 16:12,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,dislike,23-02-2021 09:38,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,negative,10
116451da-4b67-4bcb-b43b-b19a914e0d36,scared,28-10-2020 22:17,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,negative,15
116451da-4b67-4bcb-b43b-b19a914e0d36,love,14-05-2021 04:05,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,65
116451da-4b67-4bcb-b43b-b19a914e0d36,scared,13-06-2021 13:35,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,negative,15
116451da-4b67-4bcb-b43b-b19a914e0d36,dislike,07-04-2021 14:40,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,negative,10
116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,07-06-2021 10:24,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,disgust,31-03-2021 19:51,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,negative,0
116451da-4b67-4bcb-b43b-b19a914e0d36,want,23-01-2021 16:10,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,interested,21-09-2020 16:37,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,30
116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,23-03-2021 01:23,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,want,23-10-2020 11:05,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,01-11-2020 14:06,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,want,23-11-2020 11:18,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,23-05-2021 01:57,31d378e7-9e95-4e8a-b564-7fd346027dfe,video,food,positive,70
